uid,psychopathy,machiavellianism,narcissism,openness,conscientiousness,extraversion,agreeableness,neuroticism,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,psychopathy_norm,psychopathy_synth
1684.0,3.4744559137455284,3.1996391927226364,3.4845933690159328,6.771907256187811,4.636855646287313,6.771907256187811,5.0,4.863144353712687,35.80768222532523,5.452577414850746,7.270103219800995,9.996391927226368,11.813917732176616,18.99639192722637,29.82113387772388,36.747937144067166,126.15000154008706,35.6483057979028,56.60154367675372,1565.1247450306716,148.78505314998756,0.0,3.050705785013256,3.063173510672689,3.1937558794329006,1563.1247450306716,6.638659682674129,0.0,20.266495147027364,11.543984255215051,15.68882973353097,74.56478428567712,48.77217581248084,15.110845539919403,11.559850654706839,7.110860915083457,0.30448969342077115,2.897561885677985,0.7888711446583332,0.4571546448910448,3.550994885212562,4.962855707890796,14.538948636513433,8.602360930484329,2.202123740554229,10.13013930052873,1.276025789549378,4.88862893234602,9.429587736830847,4.306180465242164,1.6153659836682834,2.132231982737438,1.84810309659403,0.3699278385445274,8.502974302855845,0.42087629024751244,0.14091237097524878,0.7317164997672886,6.160742320118407,4.579097981806592,1.5534690802623135,0.21361340317325872,0.7026288707425372,0.2609123709752488,11.580139300528732,1.5651134185741293,0.8071546448910447,1.4659536280939056,2.1376701278611936,1.0743453705098258,0.3336134031732587,2.7548247727522392,2.2966855954304726,2.2359536280939056,0.9034690802623134,0.47992783854452736,0.616242273915796,1.7379948544108208,0.6671546448910448,0.36452577414850745,0.38912370975248756,0.45171649976728856,11.21674238172189,2.3393866276284823,4.776288707425373,4.381871175460075,0.9035412417177862,0.8763144353712686,1.4615721768563432,0.4626288707425373,1.0006598058810945,0.6535051609900497,0.1127731936534826,1.1887629024751245,0.26448969342077117,0.3190154675692786,11.142664951470273,2.981561824074502,1.3650566322827111,0.047335048529726365,1.0956907102179105,2.552066954262811,0.2675154521684079,0.15222162995559696,0.5509845324307214,0.25733504852972633,8.686798859995896,29.362113079754977,0.5502392345041206,3.0175438600318554
1816.0,2.666666667,2.320890492870741,2.892911580618905,4.931751760252646,5.222846831545238,4.5863503520505295,4.827299295898942,3.5,26.622043996597952,0.0,0.0,0.0,0.0,8.136496479494708,37.309197183595764,92.27299295898942,35.9275915507873,6.216788973149913,232.724084492127,1405.1002922548882,55.27299295898942,0.0,1.9536237274481658,2.4682897484871487,3.1462209568602657,1400.3370809892715,13.172700704101059,0.0,2.481897887696825,24.91896098785945,23.74129070516004,37.79796524078746,22.387537883460894,6.6629953508150495,4.810993977994482,2.82768161907944,0.17417809857414815,1.3319766196089313,0.25253429572244446,0.21635035205052916,1.8520013728205664,3.3647313024104606,5.921351547963345,3.7226377808461857,0.882309436366159,4.17408594983044,0.46089049287074085,1.6754553869025879,4.294839259811403,1.7825590489340797,1.4166291901072858,1.008689013905524,1.5937328521387777,0.3858758801263229,4.683645175672271,0.29200584509776717,0.15345401408202117,0.5346233450095186,3.9692422177418365,2.4133123589150425,1.5442028517857835,0.17590510561515874,0.7425882744229155,0.3062671478612223,5.900407076392133,0.8341488730853124,0.637157640731963,0.5579649294133969,1.0239532392178625,0.644344506952762,0.2872700704101058,1.3346773237099896,0.9722262321768521,1.3642320772746193,0.5401664083786138,0.3473532745994128,0.3525342957224445,1.6482977461706247,0.4885226055269102,0.3376321126561693,0.6181605632808467,0.28398246470669847,5.656399858473799,0.7298043661325503,2.5318349644419524,2.4141196475964763,0.7246233450095185,0.8159883098044657,0.8611693309274975,0.2003620422460635,0.3531751760252646,0.35562626755840215,0.2520890492870741,0.33699123235334927,0.13245109153313758,0.1410861267381905,10.738581056504582,4.513678873438307,4.740449718712571,0.22345401408202117,1.5945693663090474,4.951760704807047,0.8605576761135131,1.1387474648831957,1.1813897180065824,0.39373285213877773,13.897249789475671,44.85336394578988,0.6818181818925619,3.5000000005
1893.0,2.666666667,2.937950408589141,3.018938042003657,4.065911524359329,4.914778810898322,4.282955762179665,5.0,3.5,26.023351330505204,0.0,0.0,0.4340884756406712,1.3022654269220135,12.47270780512537,41.90679628076604,91.39546914615597,50.15447731793879,7.655149330771707,195.5046379256545,1474.7178021999448,32.25695688848174,0.0,2.072347468073433,2.5214082127475854,3.1667996876579787,1470.1132713461006,7.356849816671274,0.0,2.5659115243593287,37.248082389710085,22.639490729707088,28.722302000526593,15.175123978527147,3.88330092980849,2.7695727810391313,1.4364573682568214,0.20209061707688056,0.8717971822951234,0.1539546914615597,0.09961380670515302,1.1137281487693584,2.148867286538993,3.9310916877949853,2.372023724987325,0.6862718512306416,2.8167508030385786,0.24884142011545907,1.224567427448608,3.4540215835511154,1.1714778810898323,0.9532750633849556,0.8424768103717275,1.886112200627996,0.10488672865389932,3.6594800225260418,0.21713699633342548,0.10659115243593287,0.39356849816671274,3.132250267679526,2.2275900817178282,0.8990010707181048,0.13263646097437315,0.29977345730779864,0.2309320371923396,4.123501606077157,0.5982955762179664,0.388841420115459,0.2562049591410859,0.5593872640129516,0.5330226542692201,0.23527292194874633,1.040386193294847,0.5397734573077987,1.3257260073331492,0.6353398140383021,0.3234088475640671,0.28,1.1592276134103061,0.30093203719233963,0.3317044237820336,0.34977345730779863,0.22643150183328725,5.213542631743179,0.5922502676795262,2.35386193294847,2.1966580445254884,0.6356591152435933,0.6662049591410859,1.1923840518586377,0.21170442378203355,0.3317044237820336,0.259613806705153,0.27906796280766044,0.39286300366657456,0.3140215835511155,0.06659115243593287,10.292821978000553,5.293542631743179,4.457868357257098,0.1852729219487463,1.6197734573077986,3.5852167370402372,1.3219978585637906,0.9400927585130898,0.8468176951281342,0.3605458438974926,15.31199785856379,44.71494916868202,0.6818181818925619,3.5000000005
1774.0,2.9007628238951417,3.0006088573819927,2.6841393152419433,5.342746165665256,5.578626917167372,4.2893134585836865,3.9465672929184303,4.132059624248942,29.590969181630992,0.0,0.0,0.42137308283262787,0.42137308283262787,7.3145076686694885,31.258030674677954,80.93743443218854,48.11295398798307,5.444163007782111,253.29456211759754,1311.3483101969935,94.50220437210388,0.0,1.9857433618978473,2.4278824055856845,3.115583488572671,1309.769683279826,79.99832017038783,0.0,2.1572538343347443,24.02990133426601,22.86571489258364,48.17337806410772,26.639947481068894,7.097491069841254,4.6813562845365055,2.5214948543090263,0.3733277339012928,1.2979844631931357,0.2516334240815467,0.2311295398798307,2.4119210544764216,3.406777239278984,7.154450966334837,4.092225483167418,0.938731890347649,5.193277339012928,0.5338316181030088,2.6069430981974606,6.111123232433543,1.9921205099871413,1.504839386506441,1.4173420092188995,1.5499391142618006,0.5070984662661022,5.329844631931358,0.254152845090127,0.18370984662661022,0.6438316181030088,5.3500713765880334,3.339905517669558,1.9580285506352133,0.27219819402146206,0.8429456211759753,0.32477850076824166,7.675641391952866,1.0498005444892804,0.7707474271545132,0.6670984662661023,1.3183497776223316,0.8570984662661023,0.5607474271545132,1.7221205099871413,1.1250829294592382,1.7025635084506578,0.5832668481630935,0.40219819402146206,0.5581062346695345,2.3366386695064643,0.7360906978626702,0.5333277339012927,0.6991140030729665,0.4818160812961446,8.936372020811259,1.1962124693390688,3.4363174425193455,4.348620609721085,0.867541464729619,1.1108083128927126,1.4331282783905732,0.39647281058798767,0.3900608857381993,0.36584715490987296,0.24842746165665255,0.5876023504678183,0.1479235774549365,0.22377073236480954,14.223000199467888,3.0918664761845096,4.726932607347626,0.2663510391115891,1.6488704601201694,5.178505145690973,0.8135880751502116,0.90761914876394,1.1560906978626702,0.41314507668669487,13.939773255343324,47.481328995390555,0.5194805194703996,2.904761904897959
1277.0,2.666666667,4.085154803714251,3.0682048241494932,6.57673042724491,3.1930782910203583,2.037112990714373,2.730191281734731,5.616347863775448,38.632622771509936,0.8465391455101792,4.232695727550896,7.618852309591612,13.544626328162867,25.16347863775448,36.539617436530534,46.752277597552116,92.87659249530415,20.2920378251173,111.89982216735342,1628.7982650152992,47.84653914551018,0.0,4.087691952516243,2.6278053015171543,3.2059233394951767,1609.951725869789,30.084243764693404,0.0,2.5396174365305377,12.106980871826527,14.904194040373547,63.65067874230036,35.19027803096977,9.780564771273632,6.986020108485823,4.1933015138102885,0.15455373671837133,1.8906921708979643,0.5153460854489821,0.2321266016102158,2.794544662787809,5.282718594675533,9.668438169663416,5.767604805947044,1.2493989330041204,7.196420819816409,0.6167304272449105,2.736129360249031,8.868265035789808,2.7847450184531026,1.1320765126938925,1.438114769040839,2.478173931887724,0.2941029364714617,6.2241530253877855,0.11846539145510179,0.12767304272449104,0.7283652136224552,7.157422598142874,5.872386120122394,1.2650364780204804,0.17301912817347312,0.6654371893510668,0.1667805161612337,8.570273311706254,0.9880646801245154,1.0513843417959283,1.0235610323224673,1.311775979195953,0.5796994665020603,0.6578233094734609,2.390541904148994,1.2263798048306473,2.39296903925715,0.5205419041489943,0.24673042724491043,1.2163888787612094,2.7434107655734974,1.1915346085448981,0.23296903925714985,1.1106921708979642,0.27974955541838353,9.783661210155115,1.2277231316408144,4.8315346085448985,3.859007295604096,2.83154368247546,2.187381583157113,3.4086748210509565,0.22460382563469464,2.7863979526917713,0.14514572978368892,0.08989982216735343,0.27984973325103013,0.08762295380816774,0.37465391455101793,9.486088345263271,1.9879144133755455,5.835564588975399,0.46010017783264656,1.264804181299988,3.3741210843325855,1.0387158360367181,0.2983652136224552,3.6994580958510057,0.3893078291020358,17.762472504760964,46.19013175429138,0.6818181818925619,3.5000000005
1309.0,2.8307641415564357,4.063699636402432,3.131277979645149,6.64768772724848,3.79537545449696,2.829189545236319,3.386126363490879,4.818498182012161,36.23744876430171,0.7046245455030402,3.523122727515201,6.341620909527362,11.273992728048643,22.501740001066885,37.29537545449696,56.24564999733279,81.66533909474018,18.025405039412394,125.75833271844668,1602.1775191022084,76.35604363170813,1.0,3.6206286062856288,2.467605432399933,3.1974176637645644,1579.6330136482447,23.547985456097287,0.0,2.113873636509121,12.759149718078525,14.598364009063268,66.60362539915715,37.70597247193002,10.31004485429425,7.161820045316335,4.33459477261816,0.15953754544969598,1.9338438636242399,0.4911387363650912,0.24565888180411835,3.1482248089779166,5.346762818147871,10.385241281548065,6.280825536173053,1.3496817726715038,7.611571418030515,0.723132781788115,3.211606218051852,9.215340654475622,3.197548527163129,1.2290402908780542,1.5924216999519902,2.410069600042675,0.2495027454283583,6.252670327237811,0.17612133635442234,0.14953754544969597,0.7106762818147871,7.321745418137203,5.950069600042675,1.3457683090045884,0.19726007271951357,0.6192541181425374,0.20452014543902713,9.207339727035103,0.9865489908833887,1.0727051272591488,1.1551616272324767,1.4337742635815647,0.7258379090472639,0.6391098909207296,2.5746991726821724,1.3053754544969598,2.3116011909153955,0.5363351636189055,0.25565888180411833,1.1386822363917632,2.7619940454230236,1.2224912999946655,0.3554102545182975,0.9352660272964898,0.31291895452363194,10.66997022711512,1.402456499973328,4.983595236338419,4.428687263528221,2.537434072826202,2.1189308636775843,3.0970064182972354,0.3174738999839968,2.413162554672996,0.10316758180945276,0.07067628181478719,0.5419592454016862,0.13089010907927034,0.33683241819054727,9.046474363704258,2.204201918110531,5.362128218371917,0.3995723454710337,1.3577225272698177,3.468040754598314,0.8623470727728577,0.19206364546569926,3.408965663698922,0.4318150181798784,15.570332918804006,43.12498221005547,0.5194805194703996,2.904761904897959
1202.0,2.738055804224318,4.075124217518522,2.9464581470817612,6.5,4.062189456203695,1.8212511178306832,2.580312779457671,5.598436102711646,39.14473976493361,0.8393744410846584,4.196872205423292,7.554369969761925,13.429991057354535,24.823735468201118,34.10873993952385,44.81876676746025,93.27433419918006,20.002514883850058,133.68021462349117,1640.6417693650005,42.05685432013236,0.0,4.027585776893544,2.599969880149659,3.2101516485920514,1623.7299016308998,27.85998211470907,0.0,2.5181233232539753,12.36933208278386,15.186546382491258,62.893142451989924,34.85139446408516,9.273120465870099,6.515963181876717,3.6250248435037045,0.1894314567986764,1.8953376229613752,0.5722815015119037,0.23388775710105714,2.758763539582535,5.226737801814284,9.658778196995755,5.844421270708191,1.2589696163187796,7.118870242303962,0.6797442362563472,2.8344139420015813,8.843006434442062,2.73238820423333,1.2279319039309498,1.442956747434654,2.592899731720636,0.12694387855052858,6.240781948644177,0.11678748882169317,0.12803127794576707,0.6771499552867726,6.722323859812703,5.7602484350370435,0.943681680364813,0.16606255589153415,0.42497515649629564,0.1421251117830683,8.388045935358985,0.923162824170898,1.001243789124074,1.0288629135973528,1.250988025380421,0.5788629135973528,0.652174798790477,2.261449865860318,1.3023385172259216,2.327512421751852,0.5360128688841255,0.22300643444206272,1.1702557637436528,2.457562108759261,1.1305685432013235,0.21570008942645466,0.9402557637436528,0.2426439679769832,10.098713852575127,1.3508316356515857,4.8910377123878295,3.9643569262875635,2.834811438060851,2.1740368181232834,3.436986236851328,0.26497515649629566,2.793254869479106,0.09979392326375588,0.07730634501560807,0.3163753353492049,0.08891260060476149,0.35305612144947146,9.472850044713228,1.9113504918455007,5.724903483369059,0.43735603202301676,1.7977828429087237,4.165863807861899,1.2251315462251309,0.3017626453179888,3.9281379806671937,0.41518123323253975,18.131214474297636,48.16956586040769,0.5080213903731304,2.8627450982041522
1312.0,2.666666667,4.243487341836427,2.7488326303527253,5.793591772955341,3.641281645408932,2.4889715178625234,2.5,5.717436709182136,37.84865316733366,0.7174367091821362,3.587183545910681,6.456930382639226,11.47898734691418,21.37079114791768,33.326677219367774,55.823544285800374,81.26468357129944,17.73565357074888,179.09148721997036,1688.2363607398897,48.56512658163573,0.0,3.8366183874426163,2.5308031586513136,3.223600543580667,1673.7573733929755,23.95797469382836,0.0,5.26050632654291,12.211943354337182,15.873898416079284,47.91826457237525,25.65593861577719,6.581657597437019,4.768727533409928,2.7912281655564435,0.1073949367345709,1.3768167727014529,0.3728465191319613,0.11761550637732043,1.8129300640270918,4.283833228821872,6.629252217590557,3.9049778494831857,0.7415648737230294,5.11329683723632,0.39871835459106814,1.795535127292521,7.052235761470137,1.897058228567985,0.7913443040802799,0.9778778484676353,2.299842089028598,0.09,4.596101583920716,0.12282563290817863,0.09739493673457089,0.5176363926011031,5.385702217082782,4.655901900501749,0.7154515823973904,0.1132667721936777,0.34326677219367774,0.11,5.897907913510277,0.6604620255092817,0.7611237344375303,0.6726468357129944,0.8202623420903149,0.34414905076467583,0.5517645571419962,1.7009658234661287,0.7698212028048158,1.897898734691418,0.35088227857099813,0.138918038010035,1.0896006331620662,1.9398838614761635,0.8678778484676353,0.1532667721936777,0.8313443040802799,0.14044113928549906,7.22061740789462,0.9207034813758139,3.566942090044149,2.826238608668335,2.3940329122408395,1.7540120260170569,2.9523101275464083,0.19174367091821362,2.314053798464622,0.05565126581635728,0.10368702525539412,0.2991177214290019,0.06847689872453591,0.29110284821374766,9.903624366584047,2.671376897708986,6.624548417602609,0.4547898734691418,1.3852101265308583,2.9366588617300513,1.0834873418364273,0.45779430357250467,2.7586439885147973,0.4397794303572505,17.80307626759357,47.42329683723632,0.6818181818925619,3.5000000005
484.0,2.8908046664153555,3.101724199675544,2.2260537773350215,6.252155249594431,3.75215524959443,4.5,3.0043104991888603,3.512931497566581,30.720826578849632,0.18983991247201165,0.36906885422658364,0.7298418586195327,1.6979482415306655,5.648123249522982,18.225960460633996,41.515168456299975,25.106853144991135,5.836359668063551,175.19230223373773,871.2163783113422,55.0864769727787,0.0,1.8668706806218962,1.9662343457318123,3.230580712033578,4648.324675134147,62.20551321130667,0.0,9.615875801087332,27.624661610350543,19.04572273387189,66.63770121587888,40.58823138665269,11.383310716917245,7.5581258627539025,3.8635913498012187,0.4927622792065715,2.244156517021473,0.5248181049230198,0.44265903111215826,3.820288088483981,4.975922132750095,12.286787081484029,7.6179399478386385,2.3378587743347423,7.8873355136167005,1.0355182655594848,3.9755383729466858,9.452502602277093,3.193062826644891,1.3936230951230164,1.9240062542870873,2.129245473906983,0.231897010886807,7.246694451893614,0.22518556499288303,0.13984375301301333,0.6837297486426019,5.93884386595797,4.272166623038296,1.635523147738838,0.23246768847330257,0.6150485327154784,0.2612916288921509,10.768955737805516,1.4248541483476083,1.1581135800696423,1.3542150813753888,1.816235155705529,1.074599579555888,0.46385797531879475,2.4660655129762588,1.8318300156126117,2.2474269419284387,1.0413601174833027,0.526639022896139,0.5414698127319028,1.9444655890074978,0.6366881700247307,0.4185280382167017,0.3279248328209916,0.6224937415807799,11.70683586491646,1.549833817791003,4.9823016605648345,5.323510066107121,1.4296332507596765,1.4600941780024712,1.6006101815313574,0.3883004427576278,0.6972853470575129,0.2863390319868307,0.1517161765617493,0.571699849280653,0.19675862581919903,0.25325495177116375,14.116173075907469,2.706954084712767,4.232075740270796,0.18999334345018382,2.1464061981243305,3.2777530851506524,0.8324740364220617,0.6989310678247939,3.3425205220805734,0.4597849076055912,14.617675168349402,47.28363414932351,0.5080213903731304,2.8627450982041522
786.0,2.824588841164736,3.219792403003383,1.9751804957059202,5.6446751077740185,4.388312230564954,3.611687769435046,2.5,3.243637122790935,32.132710832848275,0.13375657763977264,0.26003692380577753,0.5142287939138821,1.196332967284186,3.979530047745919,14.614113904075236,36.931609729461904,22.121042513023138,5.122819130342402,168.34073116647357,767.4585041798666,28.852978987638686,1.0,2.030180300976178,1.9017263392593753,3.799259525345222,6336.327591572192,21.908573814485795,0.3553248922259814,2.6446751077740185,29.939411447244787,18.736790763446187,66.71223642295615,40.872361264670026,11.648214575377594,7.7654765812444895,3.892072813679999,0.4978547218568758,2.4024577355704886,0.5233947193549591,0.4625531938142245,3.87633360871559,5.039165949884272,12.482716334136216,7.7514894998770325,2.3975762167564207,7.93243632195219,1.0870644204608146,3.965039471828325,9.436992054549126,3.0858052230844883,1.3600560648527145,1.919868465564476,2.129468379295862,0.20474839516877902,7.401291659044906,0.22069937915860463,0.13693566856941097,0.6767194028134333,5.826924158942759,4.2449383573227,1.5511726542705428,0.21696745513351073,0.5751519062355153,0.22841337054326974,10.639277519461896,1.373197973305752,1.1557166308622355,1.3588783308733268,1.790759189936442,1.0643780208751041,0.46271823542552876,2.470182099900956,1.775158755831759,2.245232842355128,1.0527752800844856,0.5128607193598989,0.5558068122942537,1.8751987422010639,0.614032616399764,0.3982831863167074,0.2812699900005661,0.6306197603974745,11.82889461550706,1.5676083737232398,5.04366080977093,5.384512222878072,1.3706567252218558,1.4630205991361611,1.5502077776742502,0.3769855589303624,0.6951330780584645,0.2637866222436075,0.139392201758093,0.5091585565854626,0.19180771949550954,0.2582018469438966,15.349223227835909,2.7167166531197924,4.34963226042329,0.166361361078045,2.404487088807343,3.420220571808905,0.7224361322271056,0.666750176720812,3.5042592969994746,0.46575693835854165,15.079223983396922,49.47756353522965,0.5080213903731304,2.8627450982041522
